station,date,file_id,file,pod,minutes_on,min_temp,max_temp,minutes_lying,n_clicks,dph,n_encounters,dps,n_trains,remove
1024,2013-04-29,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,1440,0,0.4,0,0,0,0,0,0,FALSE
1024,2013-04-30,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,1440,0,0.8,0,0,0,0,0,0,FALSE
1024,2013-05-01,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,1440,0,0.8,0,0,0,0,0,0,FALSE
1024,2013-05-02,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,1440,0,0.4,0,0,0,0,0,0,FALSE
1024,2013-05-03,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,1440,0,0.4,0,0,0,0,0,0,FALSE
1024,2013-05-04,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,1440,0,0.4,0,0,0,0,0,0,FALSE
1024,2013-05-05,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,1440,0,0.4,0,0,0,0,0,0,FALSE
1024,2013-05-06,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,1440,0,0.4,0,0,0,0,0,0,FALSE
1024,2013-05-07,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,1440,0,0.2,0,0,0,0,0,0,FALSE
1024,2013-05-08,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,1440,0,0.8,0,0,0,0,0,0,FALSE
1024,2013-05-09,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,1440,0,0.8,0,0,0,0,0,0,FALSE
1024,2013-05-10,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,1440,0,0.4,0,0,0,0,0,0,FALSE
1024,2013-05-11,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,1440,0,0.4,0,0,0,0,0,0,FALSE
1024,2013-05-12,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,1440,0,0.4,0,0,0,0,0,0,FALSE
1024,2013-05-13,102406,102406-G 2013 02 21 POD1246 file01.CP3,POD1246,813,0,0.2,1,0,0,0,0,0,TRUE
1024,2017-05-10,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,5.2,0,0,0,0,0,0,FALSE
1024,2017-05-11,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,4.8,0,0,0,0,0,0,FALSE
1024,2017-05-12,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,4.2,0,0,0,0,0,0,FALSE
1024,2017-05-13,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3,4.2,0,0,0,0,0,0,FALSE
1024,2017-05-14,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1.8,4.2,0,0,0,0,0,0,FALSE
1024,2017-05-15,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,4,0,0,0,0,0,0,FALSE
1024,2017-05-16,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,4.6,0,0,0,0,0,0,FALSE
1024,2017-05-17,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,4,0,0,0,0,0,0,FALSE
1024,2017-05-18,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,4,0,0,0,0,0,0,FALSE
1024,2017-05-19,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,4,0,0,0,0,0,0,FALSE
1024,2017-05-20,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,4,0,0,0,0,0,0,FALSE
1024,2017-05-21,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4,0,0,0,0,0,0,FALSE
1024,2017-05-22,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,4,0,0,0,0,0,0,FALSE
1024,2017-05-23,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,3.8,0,0,0,0,0,0,FALSE
1024,2017-05-24,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.8,0,0,0,0,0,0,FALSE
1024,2017-05-25,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.4,0,0,0,0,0,0,FALSE
1024,2017-05-26,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.4,0,0,0,0,0,0,FALSE
1024,2017-05-27,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.8,0,0,0,0,0,0,FALSE
1024,2017-05-28,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.2,0,0,0,0,0,0,FALSE
1024,2017-05-29,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.4,0,0,0,0,0,0,FALSE
1024,2017-05-30,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.4,0,0,0,0,0,0,FALSE
1024,2017-05-31,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,3.8,0,0,0,0,0,0,FALSE
1024,2017-06-01,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,3.4,0,0,0,0,0,0,FALSE
1024,2017-06-02,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,3.8,0,0,0,0,0,0,FALSE
1024,2017-06-03,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,3.8,0,0,0,0,0,0,FALSE
1024,2017-06-04,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,3.8,0,0,0,0,0,0,FALSE
1024,2017-06-05,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,3.8,0,0,0,0,0,0,FALSE
1024,2017-06-06,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.4,0,0,0,0,0,0,FALSE
1024,2017-06-07,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,3.8,0,0,0,0,0,0,FALSE
1024,2017-06-08,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2,3.4,0,0,0,0,0,0,FALSE
1024,2017-06-09,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2,3.8,0,0,0,0,0,0,FALSE
1024,2017-06-10,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2,3.8,0,0,0,0,0,0,FALSE
1024,2017-06-11,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1.8,3.8,0,0,0,0,0,0,FALSE
1024,2017-06-12,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1.6,3,0,0,0,0,0,0,FALSE
1024,2017-06-13,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1.6,2.6,0,0,0,0,0,0,FALSE
1024,2017-06-14,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1.8,3.2,0,0,0,0,0,0,FALSE
1024,2017-06-15,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.2,0,0,0,0,0,0,FALSE
1024,2017-06-16,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.2,0,0,0,0,0,0,FALSE
1024,2017-06-17,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.2,0,0,0,0,0,0,FALSE
1024,2017-06-18,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.2,0,0,0,0,0,0,FALSE
1024,2017-06-19,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,3.2,0,0,0,0,0,0,FALSE
1024,2017-06-20,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,3.2,0,0,0,0,0,0,FALSE
1024,2017-06-21,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,3.4,0,0,0,0,0,0,FALSE
1024,2017-06-22,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,3.4,0,0,0,0,0,0,FALSE
1024,2017-06-23,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,3.4,0,0,0,0,0,0,FALSE
1024,2017-06-24,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.4,0,0,0,0,0,0,FALSE
1024,2017-06-25,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,3.2,0,0,0,0,0,0,FALSE
1024,2017-06-26,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.2,0,0,0,0,0,0,FALSE
1024,2017-06-27,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.2,0,0,0,0,0,0,FALSE
1024,2017-06-28,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,4.2,0,0,0,0,0,0,FALSE
1024,2017-06-29,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,0.4,5.4,0,0,0,0,0,0,FALSE
1024,2017-06-30,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,4.6,6.8,0,0,0,0,0,0,FALSE
1024,2017-07-01,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,6.2,0,0,0,0,0,0,FALSE
1024,2017-07-02,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,5.2,0,0,0,0,0,0,FALSE
1024,2017-07-03,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.4,5.2,0,0,0,0,0,0,FALSE
1024,2017-07-04,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,4.2,6.8,0,0,0,0,0,0,FALSE
1024,2017-07-05,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,5.6,7.2,0,0,0,0,0,0,FALSE
1024,2017-07-06,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,5.6,7,0,0,0,0,0,0,FALSE
1024,2017-07-07,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,5.6,7.2,0,0,0,0,0,0,FALSE
1024,2017-07-08,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,6.2,7.6,0,0,0,0,0,0,FALSE
1024,2017-07-09,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,6,7.8,0,0,0,0,0,0,FALSE
1024,2017-07-10,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,5.6,8.2,0,0,0,0,0,0,FALSE
1024,2017-07-11,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,5.6,8.4,0,0,0,0,0,0,FALSE
1024,2017-07-12,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,5.4,6.8,0,0,0,0,0,0,FALSE
1024,2017-07-13,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,5.2,6.8,0,0,0,0,0,0,FALSE
1024,2017-07-14,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,4.8,6.8,0,0,0,0,0,0,FALSE
1024,2017-07-15,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,5.6,7,0,0,0,0,0,0,FALSE
1024,2017-07-16,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,4.6,7,0,0,0,0,0,0,FALSE
1024,2017-07-17,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,4.6,6,0,0,0,0,0,0,FALSE
1024,2017-07-18,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,4.8,6,0,0,0,0,0,0,FALSE
1024,2017-07-19,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,4.8,6,0,0,0,0,0,0,FALSE
1024,2017-07-20,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,5.2,6.8,0,0,0,0,0,0,FALSE
1024,2017-07-21,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,4.8,6.8,0,0,0,0,0,0,FALSE
1024,2017-07-22,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,4.8,7,0,0,0,0,0,0,FALSE
1024,2017-07-23,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,4.8,7.2,0,0,0,0,0,0,FALSE
1024,2017-07-24,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,6,7.6,0,0,0,0,0,0,FALSE
1024,2017-07-25,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,6.2,7.8,0,0,0,0,0,0,FALSE
1024,2017-07-26,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,6.2,9,0,0,0,0,0,0,FALSE
1024,2017-07-27,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,7.6,12.2,0,0,0,0,0,0,FALSE
1024,2017-07-28,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,8.2,15.2,0,0,0,0,0,0,FALSE
1024,2017-07-29,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,7,13,0,0,0,0,0,0,FALSE
1024,2017-07-30,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,7,13,0,0,0,0,0,0,FALSE
1024,2017-07-31,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3,12,0,0,0,0,0,0,FALSE
1024,2017-08-01,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,8.4,0,0,0,0,0,0,FALSE
1024,2017-08-02,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1.6,8.4,0,0,0,0,0,0,FALSE
1024,2017-08-03,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1.6,7,0,0,0,0,0,0,FALSE
1024,2017-08-04,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,0.4,6.2,0,0,0,0,0,0,FALSE
1024,2017-08-05,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,0.4,5.6,0,0,0,0,0,0,FALSE
1024,2017-08-06,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,0.4,6.2,0,0,0,0,0,0,FALSE
1024,2017-08-07,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1,5.6,0,0,0,0,0,0,FALSE
1024,2017-08-08,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1,6.2,0,0,0,0,0,0,FALSE
1024,2017-08-09,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1,6.8,0,0,0,0,0,0,FALSE
1024,2017-08-10,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1,5.6,0,0,0,0,0,0,FALSE
1024,2017-08-11,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1,6.2,0,0,0,0,0,0,FALSE
1024,2017-08-12,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1,6.2,0,0,0,0,0,0,FALSE
1024,2017-08-13,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1,6,0,0,0,0,0,0,FALSE
1024,2017-08-14,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1,6.2,0,0,0,0,0,0,FALSE
1024,2017-08-15,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1,6.4,0,0,0,0,0,0,FALSE
1024,2017-08-16,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1,6.4,0,0,0,0,0,0,FALSE
1024,2017-08-17,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1.2,6.4,0,0,0,0,0,0,FALSE
1024,2017-08-18,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1,6,0,0,0,0,0,0,FALSE
1024,2017-08-19,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.4,4.6,0,0,0,0,0,0,FALSE
1024,2017-08-20,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4.6,0,0,0,0,0,0,FALSE
1024,2017-08-21,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4.6,0,0,0,0,0,0,FALSE
1024,2017-08-22,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4.2,0,0,0,0,0,0,FALSE
1024,2017-08-23,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4.2,0,0,0,0,0,0,FALSE
1024,2017-08-24,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4,0,0,0,0,0,0,FALSE
1024,2017-08-25,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4,0,0,0,0,0,0,FALSE
1024,2017-08-26,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4,0,0,0,0,0,0,FALSE
1024,2017-08-27,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4.2,0,0,0,0,0,0,FALSE
1024,2017-08-28,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.4,4.8,0,0,0,0,0,0,FALSE
1024,2017-08-29,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4.2,0,0,0,0,0,0,FALSE
1024,2017-08-30,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3,3.8,0,0,0,0,0,0,FALSE
1024,2017-08-31,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3,4,0,0,0,0,0,0,FALSE
1024,2017-09-01,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3,4,0,0,0,0,0,0,FALSE
1024,2017-09-02,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3,4.2,0,0,0,0,0,0,FALSE
1024,2017-09-03,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.4,5.2,0,0,0,0,0,0,FALSE
1024,2017-09-04,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,5.4,0,0,0,0,0,0,FALSE
1024,2017-09-05,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.4,5.6,0,0,0,0,0,0,FALSE
1024,2017-09-06,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,5.2,11.2,0,0,0,0,0,0,FALSE
1024,2017-09-07,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,10.4,12,0,0,0,0,0,0,FALSE
1024,2017-09-08,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,7,12,0,0,0,0,0,0,FALSE
1024,2017-09-09,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,6,7.8,0,0,0,0,0,0,FALSE
1024,2017-09-10,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,5.4,7.8,0,0,0,0,0,0,FALSE
1024,2017-09-11,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,5.2,6.8,0,0,0,0,0,0,FALSE
1024,2017-09-12,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,6.2,0,0,0,0,0,0,FALSE
1024,2017-09-13,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,4.6,1,0,0,0,0,0,FALSE
1024,2017-09-14,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2,3.4,0,0,0,0,0,0,FALSE
1024,2017-09-15,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2,3.4,0,0,0,0,0,0,FALSE
1024,2017-09-16,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,4,0,0,0,0,0,0,FALSE
1024,2017-09-17,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4,0,0,0,0,0,0,FALSE
1024,2017-09-18,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4.6,0,0,0,0,0,0,FALSE
1024,2017-09-19,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4,0,0,0,0,0,0,FALSE
1024,2017-09-20,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,3.8,0,0,0,0,0,0,FALSE
1024,2017-09-21,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4,0,0,0,0,0,0,FALSE
1024,2017-09-22,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.6,4.8,0,0,0,0,0,0,FALSE
1024,2017-09-23,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,4.6,0,0,0,0,0,0,FALSE
1024,2017-09-24,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3.2,5.4,0,0,0,0,0,0,FALSE
1024,2017-09-25,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,4.6,6.4,0,0,0,0,0,0,FALSE
1024,2017-09-26,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,5.6,9.2,0,0,0,0,0,0,FALSE
1024,2017-09-27,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,8.4,10.6,0,0,0,0,0,0,FALSE
1024,2017-09-28,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,8.2,10.6,0,0,0,0,0,0,FALSE
1024,2017-09-29,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,8.4,10,0,0,0,0,0,0,FALSE
1024,2017-09-30,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,7.8,10.8,0,0,0,0,0,0,FALSE
1024,2017-10-01,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,10,11.4,0,0,0,0,0,0,FALSE
1024,2017-10-02,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,7.8,11.2,0,0,0,0,0,0,FALSE
1024,2017-10-03,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,3,9.2,0,0,0,0,0,0,FALSE
1024,2017-10-04,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,1.8,4,0,0,0,0,0,0,FALSE
1024,2017-10-05,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.4,0,0,0,0,0,0,FALSE
1024,2017-10-06,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.8,0,0,0,0,0,0,FALSE
1024,2017-10-07,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.8,0,0,0,0,0,0,FALSE
1024,2017-10-08,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2.4,3.8,0,0,0,0,0,0,FALSE
1024,2017-10-09,102407,102407 2017 05 09 POD1951 file01 PART 153d .CP3,POD1951,1440,2,3.4,0,0,0,0,0,0,FALSE
1024,2018-03-20,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0.4,0,0,0,0,0,0,FALSE
1024,2018-03-21,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0.4,0,0,0,0,0,0,FALSE
1024,2018-03-22,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-03-23,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-03-24,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-03-25,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-03-26,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-03-27,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-03-28,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-03-29,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-03-30,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-03-31,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-04-01,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-04-02,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-04-03,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-04-04,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-04-05,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-04-06,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-04-07,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,0,0,0,0,0,FALSE
1024,2018-04-08,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0,0,25,1,1,3,3,FALSE
1024,2018-04-09,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0.2,0,0,0,0,0,0,FALSE
1024,2018-04-10,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0.2,0,0,0,0,0,0,FALSE
1024,2018-04-11,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0.2,0,0,0,0,0,0,FALSE
1024,2018-04-12,102408,102408 2018 03 19 POD1222 file01 PART 143d .CP3,POD1222,1440,0,0.4,0,0,0,0,0,0,FALSE
